Diario,Tipo_de_pieza,Interactividad,Soporte,Número_de_fuentes,Número_de_fuentes_label,Tipo_de_fuente,Número_de_visualizaciones,Número_de_visualizaciones_label,Deporte,Autor,Clásico,Perfil_del_autor,Fecha,Titular,Enlace final copiado
As,Previa,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Marc Bernad,No,Periodista,05/12/2019,Pipiolos con mucho oficio para visitar al Real Madrid,<a href='https://as.com/futbol/2019/12/04/primera/1575486630_666921.html' target='_blank'>'Pipiolos con mucho oficio para visitar al Real Madrid'</a><br/>
As,Previa,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Conrado Valle,No,Periodista,05/12/2019,Parejo es el rey del derbi por presencias y goles,<a href='https://as.com/futbol/2019/12/05/primera/1575518414_126069.html' target='_blank'>'Parejo es el rey del derbi por presencias y goles'</a><br/>
Marca,Previa,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Juan Castro,No,Periodista,05/12/2019,Hist?rico Javier Aguirre: ser? el t?cnico americano con m?s partidos en Primera,<a href='https://www.marca.com/futbol/primera-division/2019/12/05/5de83ed4e2704edc5b8b45a3.html' target='_blank'>'Hist?rico Javier Aguirre: ser? el t?cnico americano con m?s partidos en Primera'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,2,Dos,Baloncesto,Nacho Duque,No,Periodista y departamento de infografía,05/12/2019,El peligro de lo conocido,<a href='https://www.marca.com/baloncesto/euroliga/2019/12/05/5de8412446163fa3668b460a.html' target='_blank'>'El peligro de lo conocido'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Papel,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jaume Miserachs,No,Periodista,05/12/2019,Nadie suple los goles de Borja Iglesias,<a href='https://imgur.com/uF0LD0W' target='_blank'>'Nadie suple los goles de Borja Iglesias'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Mikel Encinas,No,Periodista,05/12/2019,Imanol apunta a Europa,<a href='https://www.mundodeportivo.com/futbol/real-sociedad/20191204/472050680712/imanol-apunta-a-europa.html' target='_blank'>'Imanol apunta a Europa'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,1,Una,Fútbol,Bruno Parcero/Departamento de infografía,No,Periodista y departamento de infografía,05/12/2019,Un fort?n expugnable,<a href='https://www.mundodeportivo.com/futbol/eibar/20191205/472054726648/ipurua-un-fortin-expugnable.html' target='_blank'>'Un fort?n expugnable'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Fútbol,Jon Zubieta,No,Periodista,05/12/2019,"El Athletic, el mejor de Europa en el uso de la cantera","<a href='https://www.mundodeportivo.com/futbol/athletic-bilbao/20191205/472066457250/athletic-barca-cantea-cies-manchester-united.html' target='_blank'>'El Athletic, el mejor de Europa en el uso de la cantera'</a><br/>"
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Mario de la Riva,No,Periodista,05/12/2019,"Cinco meses, 26 lesiones","<a href='https://as.com/futbol/2019/12/05/primera/1575581834_531009.html?m1=cG9ydGFkYV9wb3J0YWRh&m2=QUNUVUFMSURBRA%3D%3D&m3=MQ%3D%3D&m4=bm9ybWFs&m5=MjA%3D' target='_blank'>'Cinco meses, 26 lesiones'</a><br/>"
As,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Fútbol,Javier Mart?n,No,Periodista,05/12/2019,"El Fuenlabrada, el equipo al que menos tiran de toda Espa?a","<a href='https://as.com/futbol/2019/12/05/segunda/1575550479_156637.html' target='_blank'>'El Fuenlabrada, el equipo al que menos tiran de toda Espa?a'</a><br/>"
As,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Tenis,Jes?s Mariano Mart?n,No,Periodista,05/12/2019,"El saque de Rafa Nadal, al detalle","<a href='https://as.com/tenis/2019/12/05/mas_tenis/1575542705_605851.html' target='_blank'>'El saque de Rafa Nadal, al detalle'</a><br/>"
Marca,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Baloncesto,Kevin Marquina,No,Periodista,05/12/2019,La voracidad reboteadora de Capela le hace hist?rico con los Houston Rockets,<a href='https://www.marca.com/baloncesto/nba/2019/12/05/5de93e1de2704e35738b4618.html' target='_blank'>'La voracidad reboteadora de Capela le hace hist?rico con los Houston Rockets'</a><br/>
Marca,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Baloncesto,Redacci?n,No,Periodista,05/12/2019,Trae Young (39+10) supera a LeBron James y habla sobre su comparaci?n con Doncic,<a href='https://www.marca.com/baloncesto/nba/2019/12/05/5de8d927268e3e21758b45b3.html' target='_blank'>'Trae Young (39+10) supera a LeBron James y habla sobre su comparaci?n con Doncic'</a><br/>
Marca,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Fútbol,Javier G?mez,No,Periodista,05/12/2019,El Fuenlabrada no concede,<a href='https://www.marca.com/futbol/fuenlabrada/2019/12/05/5de8f39b22601d8d798b45a4.html' target='_blank'>'El Fuenlabrada no concede'</a><br/>
Marca,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Dar?o Puig,No,Periodista,05/12/2019,El Ciutat apunta a partido divertido en las ?reas de Levante y Valencia,<a href='https://www.marca.com/futbol/valencia/2019/12/05/5de7cf5522601d3b2d8b4626.html' target='_blank'>'El Ciutat apunta a partido divertido en las ?reas de Levante y Valencia'</a><br/>
Marca,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Miguel ?ngel Rodr?guez,No,Periodista,05/12/2019,Maxi G?mez es un problema para el Levante,<a href='https://www.marca.com/futbol/valencia/2019/12/05/5de6510422601dc3038b460d.html' target='_blank'>'Maxi G?mez es un problema para el Levante'</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Marc Bernad,No,Periodista,06/12/2019,Mach?n reparte juego,<a href='https://as.com/futbol/2019/12/05/primera/1575562232_520058.html' target='_blank'>'Mach?n reparte juego'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,2,Dos,Fútbol,J.L. Calder?n/ S. Valga??n,No,Periodista y departamento de infografía,06/12/2019,Una m?quina de jugar,<a href='https://www.marca.com/futbol/barcelona/2019/12/06/5de950af22601df5788b462e.html' target='_blank'>'Una m?quina de jugar'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Arturo J. Caballero,No,Periodista,06/12/2019,Unos n?meros de miedo,<a href='https://www.marca.com/futbol/atletico/2019/12/06/5de962b546163fb5738b45ba.html' target='_blank'>'Unos n?meros de miedo'</a><br/>
Marca,Artículo de datos,Estática,Papel,0,No se indica,Ninguna,1,Una,Fútbol,Rafa Molina,No,Periodista,21/11/2019,"Bar?a y Madrid, los que m?s gol reparten","<a href='https://imgur.com/AClGCOh' target='_blank'>'Bar?a y Madrid, los que m?s gol reparten'</a><br/>"
As,Especial,Estática,Digital,3,Tres o más,Interna y externa,4,Tres o más,Moto GP,Miguel ?ngel Fern?ndez,No,Departamento de infografía,19/11/2019,El legado de Jorge Lorenzo reflejado en este gr?fico,<a href='https://as.com/motor/2019/11/18/motociclismo/1574109529_016319.html' target='_blank'>'El legado de Jorge Lorenzo reflejado en este gr?fico'</a><br/>
Sport,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,1,Una,Fútbol,Juan Manuel D?az/ Marc Creus,Sí,Periodista y departamento de infografía,06/12/2019,El primer cl?sico suele decidir La Liga,<a href='https://www.sport.es/es/noticias/clasico/primer-clasico-entre-barca-real-madrid-suele-decidir-liga-7762446' target='_blank'>'El primer cl?sico suele decidir La Liga'</a><br/>
Sport,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,1,Una,Fútbol,Juan Manuel D?az/ Marc Creus,No,Periodista y departamento de infografía,06/12/2019,"La cl?usula de Ansu, camino del 'Top Ten'","<a href='https://www.sport.es/es/noticias/barca/asi-quedan-las-clausulas-rescision-plantilla-del-barca-tras-ampliacion-contrato-ansu-fati-7763445' target='_blank'>'La cl?usula de Ansu, camino del 'Top Ten''</a><br/><b>Visualización en papel:</b><a href='https://imgur.com/9kZF4ui' target='_blank'>'https://imgur.com/9kZF4ui'</a>"
Mundo Deportivo,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Anna Cordovilla,No,Periodista,06/12/2019,Puntuar en el Bernab?u no es excepcional,<a href='https://www.mundodeportivo.com/futbol/rcd-espanyol/20191206/472068321655/puntuar-en-el-bernabeu-no-es-excepcional.html' target='_blank'>'Puntuar en el Bernab?u no es excepcional'</a><br/>
Mundo Deportivo,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Manuel Bru?a,Sí,Periodista,06/12/2019,"Zidane, siete victorias en 18 Cl?sicos como jugador y entrenador","<a href='https://www.mundodeportivo.com/futbol/el-clasico-barca-real-madrid/20191206/472067713614/zidane-clasicos-real-madrid.html' target='_blank'>'Zidane, siete victorias en 18 Cl?sicos como jugador y entrenador'</a><br/>"
Mundo Deportivo,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jon Zubieta,No,Periodista,06/12/2019,El Athletic 'rasca' y mucho en el Villamar?n,<a href='https://www.mundodeportivo.com/futbol/athletic-bilbao/20191206/472068675183/athletic-betis-javi-martinez-williams-raul-garcia-villamarin.html' target='_blank'>'El Athletic 'rasca' y mucho en el Villamar?n'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Esteban G?mez,No,Periodista,06/12/2019,El exitoso paso adelante de Rashford en el Manchester United,<a href='https://as.com/futbol/2019/12/06/internacional/1575642307_191994.html' target='_blank'>'El exitoso paso adelante de Rashford en el Manchester United'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Esteban G?mez,No,Periodista,06/12/2019,La metamorfosis deportiva de Dele Alli con Mourinho,<a href='https://as.com/futbol/2019/12/06/internacional/1575639158_090500.html' target='_blank'>'La metamorfosis deportiva de Dele Alli con Mourinho'</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Mario de la Riva,No,Periodista,07/12/2019,El Bernab?u acoge un 2% m?s de p?blico en horario matinal,<a href='https://as.com/futbol/2019/12/06/primera/1575663371_830713.html' target='_blank'>'El Bernab?u acoge un 2% m?s de p?blico en horario matinal'</a><br/>
Marca,Previa,Estática,Papel y digital,0,No se indica,Ninguna,1,Una,Fútbol,V?ctor Romero/ Departamento de infografía,No,Periodista y departamento de infografía,07/12/2019,"M?nchester, en horas bajas","<a href='https://www.marca.com/futbol/premier-league/2019/12/07/5deac537268e3e9e418b45f9.html' target='_blank'>'M?nchester, en horas bajas'</a><br/>"
Mundo Deportivo,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Gabriel Sans,No,Periodista,07/12/2019,El ?ltimo desaf?o en Liga de Luis Su?rez,<a href='https://www.mundodeportivo.com/futbol/fc-barcelona/20191207/472078146009/barca-luis-suarez-mallorca.html' target='_blank'>'El ?ltimo desaf?o en Liga de Luis Su?rez'</a><br/>
Mundo Deportivo,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Eric Rosique/ Oriol Mu?oz,No,Periodista,07/12/2019,"Messi, 12 goles en 12 partidos al Mallorca","<a href='https://www.mundodeportivo.com/futbol/fc-barcelona/20191205/472064076018/messi-mallorca-balon-de-oro-fcb-barca.html' target='_blank'>'Messi, 12 goles en 12 partidos al Mallorca'</a><br/>"
Sport,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,David Salinas,No,Periodista,07/12/2019,"Messi, inmune al 'fr?o' de diciembre","<a href='https://www.sport.es/es/noticias/barca/messi-inmune-frio-diciembre-7765455' target='_blank'>'Messi, inmune al 'fr?o' de diciembre'</a><br/>"
As,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Tenis,Nacho Albarr?n,No,Periodista,07/12/2019,Espa?a lidera por cuarto a?o seguido la tabla de t?tulos ATP,<a href='https://as.com/tenis/2019/12/07/mas_tenis/1575709742_344552.html' target='_blank'>'Espa?a lidera por cuarto a?o seguido la tabla de t?tulos ATP'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Tenis,Marco Gonz?lez,No,Periodista,07/12/2019,El a?o de Nadal: dominio en todas las superficies salvo hierba,<a href='https://as.com/tenis/2019/12/07/mas_tenis/1575709765_848835.html' target='_blank'>'El a?o de Nadal: dominio en todas las superficies salvo hierba'</a><br/>
As,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jul?an Burgos,No,Periodista,07/12/2019,Diez apellidos valencianos en el derbi Levante-Valencia,<a href='https://as.com/futbol/2019/12/07/primera/1575711424_169960.html' target='_blank'>'Diez apellidos valencianos en el derbi Levante-Valencia'</a><br/>
Marca,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Baloncesto,Redacci?n,No,Periodista,07/12/2019,Giannis Antetokounmpo: lo nunca visto en la NBA en 68 a?os,<a href='https://www.marca.com/baloncesto/nba/2019/12/07/5deb814e268e3e351b8b45f5.html' target='_blank'>'Giannis Antetokounmpo: lo nunca visto en la NBA en 68 a?os'</a><br/>
Mundo Deportivo,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jordi Santamar?a,No,Periodista,07/12/2019,El Betis perdi? 8 de sus 10 ?ltimos partidos ante el Athletic,<a href='https://www.mundodeportivo.com/futbol/betis/20191207/472083233750/betis-athletic.html' target='_blank'>'El Betis perdi? 8 de sus 10 ?ltimos partidos ante el Athletic'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Fútbol,Chema G. Fuente,No,Periodista,07/12/2019,Atl?tico: Una falta de gol hist?rica,<a href='https://www.mundodeportivo.com/futbol/atletico-madrid/20191207/472082007171/atletico-una-falta-de-gol-historica.html' target='_blank'>'Atl?tico: Una falta de gol hist?rica'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Fútbol,Chema G. Fuente,No,Periodista,07/12/2019,Al Atl?tico le bloquean unas tablas de m?s de 60 a?os,<a href='https://www.mundodeportivo.com/futbol/atletico-madrid/20191207/472084491168/al-atletico-le-bloquean-unas-tablas-de-mas-de-60-anos.html' target='_blank'>'Al Atl?tico le bloquean unas tablas de m?s de 60 a?os'</a><br/>
Mundo Deportivo,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jordi Santamar?a,No,Periodista,07/12/2019,"Betis y Athletic, bagajes opuestos ante el gol","<a href='https://www.mundodeportivo.com/futbol/betis/20191207/472084968782/betis-athletic-gol.html' target='_blank'>'Betis y Athletic, bagajes opuestos ante el gol'</a><br/>"
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jes?s Colino,No,Periodista,08/12/2019,Un Atl?tico bajo cero,<a href='https://as.com/futbol/2019/12/07/primera/1575677719_245793.html?autoplay=1' target='_blank'>'Un Atl?tico bajo cero'</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Sergio Picos,No,Periodista,08/12/2019,Oblak ya es el meta con m?s puertas a cero del Atleti en Liga,<a href='https://as.com/futbol/2019/12/07/primera/1575753880_642090.html' target='_blank'>'Oblak ya es el meta con m?s puertas a cero del Atleti en Liga'</a><br/>
As,Artículo de datos,Estática,Papel,0,No se indica,Ninguna,0,Ninguna,Fútbol,Patricia Caz?n,No,Periodista,08/12/2019,El equipo del Cholo con menos puntos en Liga tras 16 partidos,<a href='https://imgur.com/nmVIbBF' target='_blank'>'El equipo del Cholo con menos puntos en Liga tras 16 partidos'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Miguel ?ngel Lara,No,Periodista,08/12/2019,El Madrid recupera al Bernab?u con juego y resultados: un 6% m?s de p?blico este curso,<a href='https://www.marca.com/futbol/real-madrid/2019/12/08/5deb9f2ee2704e66638b4573.html' target='_blank'>'El Madrid recupera al Bernab?u con juego y resultados: un 6% m?s de p?blico este curso'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Cristina Navarro,No,Periodista,07/12/2019,Mach?n no mejora a Gallego,<a href='https://www.marca.com/futbol/espanyol/2019/12/07/5debbcd322601d6f308b45b6.html' target='_blank'>'Mach?n no mejora a Gallego'</a><br/>
Marca,Artículo de datos,Estática,Papel,0,No se indica,Ninguna,0,Ninguna,Fútbol,Isaac Su?rez,No,Periodista,08/12/2019,Simeone tiene defensa,<a href='https://imgur.com/UWtSBlk' target='_blank'>'Simeone tiene defensa'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Fernando ?lvarez,No,Periodista,07/12/2019,Una dolorosa remontada para el Levante,<a href='https://www.marca.com/futbol/levante/2019/12/08/5dec409a46163f945a8b45cf.html' target='_blank'>'Una dolorosa remontada para el Levante'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Jos? Luis Mart?nez,No,Periodista,07/12/2019,"Doncic, a la altura de Jordan","<a href='https://www.marca.com/baloncesto/nba/2019/12/07/5dec18a746163fc1208b45af.html' target='_blank'>'Doncic, a la altura de Jordan'</a><br/>"
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Javier Miguel,No,Periodista,09/12/2019,La sociedad MSG ya impone su ley en LaLiga,<a href='https://as.com/futbol/2019/12/08/primera/1575812176_528115.html' target='_blank'>'La sociedad MSG ya impone su ley en LaLiga'</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Alberto Mart?nez,No,Periodista,09/12/2019,Dos caras id?nticas de la misma moneda,<a href='https://as.com/futbol/2019/12/08/primera/1575830008_433584.html' target='_blank'>'Dos caras id?nticas de la misma moneda'</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Sergio Picos,No,Periodista,09/12/2019,Llorente juega menos en el Atleti que en el Madrid,<a href='https://as.com/futbol/2019/12/07/primera/1575758342_935130.html' target='_blank'>'Llorente juega menos en el Atleti que en el Madrid'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Felipe Olcina,No,Periodista,09/12/2019,Courtois ya no ve Brujas,<a href='https://www.marca.com/futbol/real-madrid/2019/12/09/5ded626c22601d155c8b45ac.html' target='_blank'>'Courtois ya no ve Brujas'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,M. Carmen Torres/ R. Molina,No,Equipo multidisciplinar,09/12/2019,Luis Su?rez y Messi se quedan sin rivales,<a href='https://www.marca.com/futbol/barcelona/2019/12/09/5ded467246163f4d518b4620.html' target='_blank'>'Luis Su?rez y Messi se quedan sin rivales'</a><br/>
As,Especial,Estática,Digital,3,Tres o más,Interna y externa,2,Dos,Fútbol,Departmaneto infografía,No,Departamento de infografía,21/11/2019,El baj?n de Mourinho: el t?tulo le sale por 125M? desde 2009,<a href='https://as.com/futbol/2019/11/20/internacional/1574275827_344690.html' target='_blank'>'El baj?n de Mourinho: el t?tulo le sale por 125M? desde 2009'</a><br/>
Marca,Artículo de datos,Estática,Papel,0,No se indica,Ninguna,0,Ninguna,Fútbol,Juancar Navacerrada,No,Periodista,09/12/2019,El mejor Geta de siempre,<a href='https://imgur.com/E2fzUuf' target='_blank'>'El mejor Geta de siempre'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,1,Una,Fútbol,Alberto Rubio,No,Periodista y departamento de infografía,09/12/2019,Baj?n de campe?n,<a href='https://www.marca.com/futbol/futbol-internacional/2019/12/09/5ded84f7268e3ec2508b45a6.html' target='_blank'>'Baj?n de campe?n'</a><br/>
As,Especial,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Santi Gim?nez,No,Periodista,25/11/2019,El rey del gol,<a href='https://as.com/futbol/2019/11/25/primera/1574646671_845753.html' target='_blank'>'El rey del gol'</a><br/>
Sport,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Javier Giraldo,No,Periodista,09/12/2019,El tridente del Bar?a calienta motores para el Cl?sico,<a href='https://www.sport.es/es/noticias/barca/tridente-del-barca-calienta-motores-para-clasico-7767129' target='_blank'>'El tridente del Bar?a calienta motores para el Cl?sico'</a><br/>
Marca,Visualización,Interactiva,Papel y digital,2,Dos,Interna y externa,11,Tres o más,Fútbol,Redacci?n/ Departamento de infografía,No,Equipo multidisciplinar,09/12/2019,Messi ya es el pichichi de LaLiga por delante de Benzema,<a href='https://www.marca.com/futbol/premios-marca/2019/12/09/5dedf66146163ffb968b458c.html' target='_blank'>'Messi ya es el pichichi de LaLiga por delante de Benzema'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jos? Antonio Espina,No,Periodista,09/12/2019,"Primer hat-trick de Joaqu?n, que supera a Alfredo Di St?fano","<a href='https://as.com/futbol/2019/12/08/primera/1575818081_357750.html' target='_blank'>'Primer hat-trick de Joaqu?n, que supera a Alfredo Di St?fano'</a><br/>"
As,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Fútbol,?lvaro Est?vez Ingelmo,No,Periodista,09/12/2019,Este City de Guardiola no mejora los datos de Pellegrini,<a href='https://as.com/futbol/2019/12/09/internacional/1575913545_776597.html' target='_blank'>'Este City de Guardiola no mejora los datos de Pellegrini'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Andr?s Onrubia,No,Periodista,09/12/2019,Villas-Boas amenaza un r?cord de Bielsa en el siglo XXI,<a href='https://as.com/futbol/2019/12/09/internacional/1575895695_993518.html' target='_blank'>'Villas-Boas amenaza un r?cord de Bielsa en el siglo XXI'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,3,Tres o más,Fútbol,B. Fern?ndez,No,Periodista,22/11/2019,Descifrando a Odegaard: ?el futuro Modric?,<a href='https://www.marca.com/futbol/real-sociedad/2019/11/22/5dd5649122601dc07b8b456e.html' target='_blank'>'Descifrando a Odegaard: ?el futuro Modric?'</a><br/>
Marca,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Sergi Amor?s,No,Periodista,09/12/2019,"Manolo Reina, el portero que m?s paradas hizo esta jornada en las grandes ligas","<a href='https://www.marca.com/futbol/mallorca/2019/12/09/5dee98cf268e3ed5618b45ec.html' target='_blank'>'Manolo Reina, el portero que m?s paradas hizo esta jornada en las grandes ligas'</a><br/>"
Marca,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jes?s Mata,No,Periodista,09/12/2019,El 'cicl?n' Stuani: lleva m?s goles que siete equipos de Primera,<a href='https://www.marca.com/futbol/girona/2019/12/09/5dee1f7cca4741d04b8b458c.html' target='_blank'>'El 'cicl?n' Stuani: lleva m?s goles que siete equipos de Primera'</a><br/>
Marca,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Cristina Navarro,No,Periodista,09/12/2019,"El Espanyol, colista 16 a?os despu?s","<a href='https://www.marca.com/futbol/espanyol/2019/12/08/5ded4665268e3e3a2f8b457a.html' target='_blank'>'El Espanyol, colista 16 a?os despu?s'</a><br/>"
As,Especial,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol ,Patricia Caz?n,No,Periodista,26/11/2019,Luis Aragon?s pone nombre a casi la mitad de LasLigas,<a href='https://as.com/futbol/2019/11/26/primera/1574743301_184800.html' target='_blank'>'Luis Aragon?s pone nombre a casi la mitad de LasLigas'</a><br/>
Sport,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,David Salinas,No,Periodista,09/12/2019,Messi: 8 a?os sin descansar en Champions League,<a href='https://www.sport.es/es/noticias/barca/messi-anos-sin-descansar-champions-league-7768078' target='_blank'>'Messi: 8 a?os sin descansar en Champions League'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Moto GP,Elvira Gonz?lez,No,Periodista,09/12/2019,Entre Espa?a e Italia aportar?n el 68% de pilotos MotoGP en 2020,<a href='https://www.mundodeportivo.com/motor/motogp/20191209/472146010507/entre-espana-e-italia-aportaran-el-68-de-pilotos-motogp-en-2020.html' target='_blank'>'Entre Espa?a e Italia aportar?n el 68% de pilotos MotoGP en 2020'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Javier Alfaro,No,Periodista,09/12/2019,"El Celta de ?scar Garc?a, mejor sin bal?n","<a href='https://www.mundodeportivo.com/futbol/celta-vigo/20191209/472140464227/el-celta-de-oscar-garcia-mejor-sin-el-balon.html' target='_blank'>'El Celta de ?scar Garc?a, mejor sin bal?n'</a><br/>"
Mundo Deportivo,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Juli?n Felipo,No,Periodista,09/12/2019,Los due?os de la Liga,<a href='https://www.mundodeportivo.com/baloncesto/acb/20191209/472148851157/los-duenos-de-la-liga.html' target='_blank'>'Los due?os de la Liga'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Julio Terr?n,No,Periodista,09/12/2019,El Granada gana siempre que deja su porter?a a cero,<a href='https://www.mundodeportivo.com/futbol/granada/20191209/472138620946/granada-porteria-cero.html' target='_blank'>'El Granada gana siempre que deja su porter?a a cero'</a><br/>
As,Artículo de datos,Estática,Papel y digital,1,Una,Externa,1,Una,Atletismo,Jes?s M?nguez,No,Periodista,10/12/2019,Cambiazos en Sochi y manipulaci?n en Mosc?,<a href='https://as.com/masdeporte/2019/12/09/polideportivo/1575927620_022521.html' target='_blank'>'Cambiazos en Sochi y manipulaci?n en Mosc?'</a><br/><b>Visualización en papel:</b><a href='https://imgur.com/WUem8KB' target='_blank'>'https://imgur.com/WUem8KB'</a>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Eduardo Cornago,No,Periodista,10/12/2019,Benzema tendr? un respiro contra el Brujas,<a href='https://as.com/futbol/2019/12/11/primera/1576035229_059327.html' target='_blank'>'Benzema tendr? un respiro contra el Brujas'</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jes?s Colino/ Jorge Garc?a,No,Periodista,10/12/2019,Simeone se obsesiona con el remate a puerta,<a href='https://as.com/futbol/2019/12/09/champions/1575903993_469859.html' target='_blank'>'Simeone se obsesiona con el remate a puerta'</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Javier Sill?s,No,Periodista,10/12/2019,La constante de Banega como director de orquesta,<a href='https://as.com/opinion/2019/12/09/portada/1575911855_689981.html' target='_blank'>'La constante de Banega como director de orquesta'</a><br/>
